Product,Type,Price,Category
pietet,Bookcase,9,bookcase
piff,Liquor cabinet,69,cabinet
piga,Floating shelf,109,shelf
piggvar,Four-poster bed,229,bed
pigment,Accubita,69,accubita
pik,Closet,89,closet
pikant,Billiard table,59,table
pika,Entertainment center,19,hifi system
piket,Sleigh bed,119,bed
pil,Chess table,29,table
pilgrim,Murphy bed,179,bed
pilla,Piano,59,music
piller,Chifforobe,89,room
pilot,Plan chest,89,cabinet
pilsner,Accubita,59,accubita
pimpla,Accubita,129,accubita
pina,Chifforobe,109,room
pinaler,Bookcase,9,bookcase
pina,Cabinetry,89,cabinet
pincett,Bathroom cabinet,119,cabinet
pingis,Bathroom cabinet,79,cabinet
pingla,Chess table,129,table
pingpong,Accubita,59,accubita
pingst,Filing cabinet,9,cabinet
pinka,Plant stand,39,potted plant
pinne,Futon,239,bed
pinsam,Cupboard,9,cupboard
pion,Cupboard,9,cupboard
pionjär,Entertainment center,9,hifi system
pipa,Accubita,119,accubita
pipeline,Curio cabinet,79,cabinet
pippa,Pantry,99,kitchen
pippi,Mattress,99,mattress
pir,Futon,259,bed
pirat,Bookcase,9,bookcase
pirog,Bookcase,9,bookcase
pirrig,Bookcase,9,bookcase
piska,Chifforobe,149,room
piska,Entertainment center,49,hifi system
piss,Filing cabinet,59,cabinet
pissa,Bookcase,9,bookcase
pissoar,Bar cabinet,9,cabinet
pist,Pinball machine,119,arcade
pistasch,Pantry,39,kitchen
pistol,Futon,119,bed
pitt,Piano,19,music
pittoresk,Jukebox,49,record player
pizza,Nightstand,9,nightstand
pizzeria,Cabinetry,29,cabinet
pjoska,Bunk bed,129,bed
pjåkig,Infant bed,89,bed
pjäs,Hatstand,29,hatstand
pjäxa,Closet,129,closet
placera,Wardrobe,169,wardrobe
placering,Hall tree,19,hatstand
pladdra,Futon,99,bed
plagg,Murphy bed,129,bed
plagiat,Footstool,9,footstool
plakat,Kitchen cabinet,39,cabinet
planera,Hatstand,9,hatstand
planering,Closet,19,closet
planet,Television set,9,television
plank,Plant stand,49,potted plant
planka,Pantry,69,kitchen
plankton,Tuffet,39,room
planmässig,Plant stand,29,potted plant
plansch,Chess table,79,table
planta,Gun cabinet,69,cabinet
plantage,Plant stand,19,potted plant
plantera,Liquor cabinet,9,cabinet
plantering,Plant stand,29,potted plant
plask,Infant bed,159,bed
plaska,Cupboard,9,cupboard
plast,Waterbed,139,bed
plastik,Cupboard,9,cupboard
platonisk,Entertainment center,49,hifi system
plats,Floating shelf,99,shelf
platsa,Toddler bed,239,bed
platt,Sleigh bed,129,bed
platta,Pantry,29,kitchen
plattityd,Daybed,139,bed
platå,Stipo a bambocci,9,room
plausibel,Canopy bed,159,bed
playboy,Cabinetry,9,cabinet
plenum,Infant bed,249,bed
pli,Wardrobe,59,wardrobe
plikt,Filing cabinet,99,cabinet
plikta,Gun cabinet,49,cabinet
pling,Nightstand,49,nightstand
plisserad,Piano,39,music
plit,Bookcase,9,bookcase
plocka,Hatstand,19,hatstand
plog,Nightstand,19,nightstand
ploga,Chess table,119,table
ploj,Tuffet,19,room
plomb,Floating shelf,69,shelf
plommon,Television set,9,television
plommonstop,Toddler bed,199,bed
plottra,Cabinetry,119,cabinet
plottrig,Baker's rack,4,rack
plufsig,Cupboard,9,cupboard
plugga,Chifforobe,109,room
plumsa,Toddler bed,69,bed
plundra,Gun cabinet,19,cabinet
plunta,Kitchen cabinet,99,cabinet
plural,Pinball machine,119,arcade
pluralism,Bookcase,9,bookcase
pluton,Chest of drawers,19,drawers
plutonium,Entertainment center,99,hifi system
plym,Pinball machine,119,arcade
plysch,Cabinetry,69,cabinet
plåga,Cabinetry,79,cabinet
plåga,Kitchen cabinet,59,cabinet
plågsam,Nightstand,29,nightstand
plån,Filing cabinet,49,cabinet
plåster,Nightstand,39,nightstand
plåt,Plan chest,9,cabinet
plåta,Daybed,199,bed
pläd,Hammock,29,hammock
plädera,Gun cabinet,59,cabinet
plätt,Waterbed,239,bed
plötslig,Accubita,139,accubita
pneumatisk,Sleigh bed,169,bed
pocka,Billiard table,9,table
pocket,Futon,119,bed
podium,Hoosier cabinet,29,cabinet
poem,Entertainment center,69,hifi system
poesi,Hammock,19,hammock
poet,Stipo a bambocci,9,room
poetisk,Bar cabinet,99,cabinet
pojke,Hammock,39,hammock
pokal,Bar cabinet,69,cabinet
poker,Floating shelf,59,shelf
pol,Cupboard,9,cupboard
polack,Piano,69,music
polar,Wine rack,14,rack
polare,Infant bed,149,bed
polarisera,Television set,9,television
polemik,Radio receiver,129,radio receiver
polemisera,Plant stand,19,potted plant
polemisk,Curio cabinet,139,cabinet
polerad,Tuffet,69,room
polera,Closet,9,closet
policy,Baker's rack,4,rack
poliklinik,Stipo a bambocci,9,room
polio,Stipo a bambocci,9,room
polis,Hoosier cabinet,59,cabinet
polisong,Mattress,19,mattress
politik,Footstool,9,footstool
politiker,Liquor cabinet,49,cabinet
politisk,Billiard table,59,table
politruk,Hatstand,9,hatstand
polityr,Waterbed,89,bed
polka,Piano,69,music
pollen,Hall tree,9,hatstand
pollettera,Footstool,9,footstool
polsk,Bar cabinet,49,cabinet
polska,Radio receiver,29,radio receiver
pomerans,Waterbed,129,bed
pompa,Toddler bed,139,bed
pondus,Curio cabinet,129,cabinet
ponke,Footstool,19,footstool
ponny,Bean bag,9,bean bag
pop,Hall tree,49,hatstand
popcorn,Television set,9,television
poppis,Mattress,89,mattress
popularitet,Bar cabinet,19,cabinet
populism,Closet,89,closet
populär,Platform bed,99,bed
por,Canopy bed,149,bed
porla,Cabinetry,39,cabinet
pormask,Radio receiver,29,radio receiver
pornografi,Hoosier cabinet,9,cabinet
porr,Hall tree,69,hatstand
porslin,Waterbed,209,bed
port,Platform bed,209,bed
portabel,Hall tree,79,hatstand
portfölj,Waterbed,129,bed
portier,Tuffet,29,room
portion,Chest of drawers,29,drawers
portionera,Baker's rack,4,rack
portmonnä,Radio receiver,139,radio receiver
porto,Cabinetry,59,cabinet
porträtt,Nightstand,9,nightstand
portugis,Baker's rack,34,rack
portugisisk,Kitchen cabinet,49,cabinet
portvin,Plant stand,29,potted plant
porös,Hoosier cabinet,19,cabinet
pose,Bathroom cabinet,29,cabinet
posera,Television set,9,television
position,Canopy bed,219,bed
possessiv,Four-poster bed,89,bed
posta,Waterbed,139,bed
postering,Four-poster bed,139,bed
postogram,Chess table,69,table
postverket,Billiard table,69,table
potatis,Infant bed,119,bed
potens,Floating shelf,109,shelf
potential,Wine rack,14,rack
potentiell,Chess table,39,table
potpurri,Chess table,109,table
pott,Bathroom cabinet,79,cabinet
potta,Wardrobe,119,wardrobe
poängtera,Bean bag,9,bean bag
pragmatisk,Pinball machine,19,arcade
prakt,Chifforobe,119,room
praktik,Billiard table,19,table
praktikant,Pantry,9,kitchen
praktisera,Murphy bed,259,bed
praktisk,Billiard table,29,table
prassel,Footstool,9,footstool
prat,Radio receiver,89,radio receiver
prata,Bunk bed,159,bed
pratig,Daybed,189,bed
pratsam,Filing cabinet,119,cabinet
praxis,Daybed,129,bed
precisera,Stipo a bambocci,29,room
precision,Baker's rack,24,rack
predikan,Daybed,249,bed
predikant,Radio receiver,9,radio receiver
predika,Jukebox,99,record player
predikat,Bean bag,9,bean bag
predikstol,Pantry,9,kitchen
prefekt,Futon,179,bed
preferens,Chifforobe,99,room
prefix,Pinball machine,79,arcade
pregnant,Gun cabinet,29,cabinet
preja,Wardrobe,129,wardrobe
prejudikat,Bathroom cabinet,149,cabinet
prekär,Bar cabinet,109,cabinet
preliminär,Floating shelf,99,shelf
premie,Bathroom cabinet,9,cabinet
premiera,Footstool,29,footstool
premiss,Entertainment center,19,hifi system
premiär,Futon,209,bed
prenumerant,Filing cabinet,29,cabinet
prenumerera,Bunk bed,109,bed
preparat,Footstool,19,footstool
preparera,Curio cabinet,99,cabinet
preposition,Chifforobe,9,room
presenning,Sleigh bed,199,bed
presens,Hatstand,19,hatstand
present,Hall tree,29,hatstand
presentabel,Murphy bed,139,bed
presentera,Murphy bed,109,bed
president,Jukebox,9,record player
preskribera,Plan chest,79,cabinet
press,Jukebox,29,record player
pressande,Pantry,19,kitchen
pressa,Chest of drawers,119,drawers
presstöd,Footstool,9,footstool
prestanda,Chest of drawers,39,drawers
prestation,Pantry,59,kitchen
prestera,Chess table,139,table
prestige,Entertainment center,19,hifi system
presumtiv,Hatstand,9,hatstand
pretendent,Floating shelf,49,shelf
pretention,Chest of drawers,29,drawers
pretentiös,Infant bed,209,bed
preteritum,Radio receiver,39,radio receiver
preventiv,Hall tree,69,hatstand
pricka,Bean bag,9,bean bag
pricka,Cupboard,9,cupboard
prickig,Chest of drawers,99,drawers
prilla,Liquor cabinet,29,cabinet
prima,Floating shelf,29,shelf
primitiv,Sleigh bed,149,bed
primär,Baker's rack,44,rack
primör,Tuffet,139,room
princip,Pinball machine,99,arcade
principiell,Waterbed,169,bed
prins,Radio receiver,59,radio receiver
prinsessa,Bunk bed,259,bed
printer,Futon,229,bed
prioritera,Billiard table,59,table
prioritet,Pantry,49,kitchen
prisa,Cupboard,9,cupboard
privat,Baker's rack,34,rack
privatisera,Infant bed,159,bed
privilegium,Television set,9,television
problem,Radio receiver,99,radio receiver
problematik,Bookcase,9,bookcase
procedur,Pantry,59,kitchen
procent,Floating shelf,49,shelf
procentuell,Chifforobe,99,room
process,Chess table,69,table
processa,Curio cabinet,119,cabinet
procession,Chifforobe,129,room
producent,Pantry,29,kitchen
producera,Bunk bed,259,bed
produkt,Toddler bed,139,bed
produktion,Billiard table,59,table
produktiv,Murphy bed,209,bed
profan,Bunk bed,69,bed
professor,Hall tree,89,hatstand
professur,Bean bag,9,bean bag
profet,Nightstand,49,nightstand
profetia,Bean bag,9,bean bag
proffs,Mattress,99,mattress
proffsig,Murphy bed,119,bed
profil,Entertainment center,49,hifi system
profit,Toddler bed,219,bed
profitera,Hall tree,49,hatstand
profylax,Stipo a bambocci,29,room
prognos,Filing cabinet,19,cabinet
program,Hatstand,39,hatstand
programmera,Chess table,9,table
progressiv,Curio cabinet,59,cabinet
projekt,Television set,9,television
projektera,Pinball machine,139,arcade
projektil,Toddler bed,99,bed
projektion,Jukebox,149,record player
projektor,Hoosier cabinet,9,cabinet
projicera,Billiard table,9,table
proklamera,Stipo a bambocci,29,room
proletariat,Bunk bed,149,bed
prolog,Baker's rack,24,rack
promemoria,Cupboard,9,cupboard
promenad,Stipo a bambocci,19,room
promenera,Platform bed,129,bed
promille,Mattress,29,mattress
prominent,Murphy bed,159,bed
promotion,Curio cabinet,119,cabinet
promotor,Canopy bed,69,bed
promovera,Cabinetry,9,cabinet
pronomen,Television set,9,television
propaganda,Sleigh bed,69,bed
propagera,Footstool,29,footstool
propeller,Radio receiver,49,radio receiver
proper,Tuffet,89,room
proportion,Four-poster bed,99,bed
proposition,Pantry,49,kitchen
propp,Sleigh bed,89,bed
proppa,Hammock,19,hammock
propsa,Filing cabinet,39,cabinet
propå,Pantry,69,kitchen
prosa,Hoosier cabinet,29,cabinet
prosaisk,Bathroom cabinet,39,cabinet
prospekt,Hall tree,49,hatstand
prospektera,Entertainment center,119,hifi system
prost,Stipo a bambocci,29,room
prostata,Waterbed,209,bed
protein,Chest of drawers,119,drawers
protes,Canopy bed,79,bed
protest,Accubita,89,accubita
protestant,Kitchen cabinet,59,cabinet
protestera,Footstool,9,footstool
protokoll,Kitchen cabinet,9,cabinet
prototyp,Bar cabinet,39,cabinet
prova,Chifforobe,9,room
proviant,Floating shelf,9,shelf
provins,Chest of drawers,69,drawers
provinsiell,Futon,239,bed
provision,Bookcase,9,bookcase
provisorisk,Wine rack,44,rack
provocera,Hatstand,29,hatstand
provokation,Entertainment center,89,hifi system
provokativ,Entertainment center,29,hifi system
prunka,Hatstand,39,hatstand
pruta,Four-poster bed,209,bed
prutmån,Waterbed,239,bed
prutta,Tuffet,119,room
prya,Gun cabinet,59,cabinet
pryd,Bar cabinet,29,cabinet
prydlig,Closet,139,closet
prydnad,Gun cabinet,39,cabinet
prygel,Plant stand,9,potted plant
prygla,Plan chest,49,cabinet
pryl,Wine rack,34,rack
pryo,Bookcase,9,bookcase
prål,Wardrobe,129,wardrobe
pråla,Gun cabinet,79,cabinet
pråm,Liquor cabinet,39,cabinet
prång,Toddler bed,239,bed
prägel,Toddler bed,259,bed
prägla,Platform bed,69,bed
präktig,Jukebox,119,record player
pränt,Floating shelf,49,shelf
pränta,Chifforobe,69,room
prärie,Bookcase,9,bookcase
präst,Billiard table,29,table
prästerskap,Futon,139,bed
pröjsa,Kitchen cabinet,29,cabinet
prövande,Jukebox,59,record player
pröva,Television set,9,television
prövning,Waterbed,99,bed
psalm,Piano,69,music
pseudonym,Baker's rack,44,rack
psoriasis,Platform bed,99,bed
psyka,Bean bag,9,bean bag
psyke,Piano,29,music
psyket,Plan chest,29,cabinet
psykiater,Pinball machine,39,arcade
psykiatri,Entertainment center,49,hifi system
psykiatrisk,Hall tree,29,hatstand
psykisk,Wine rack,44,rack
psykoanalys,Toddler bed,79,bed
psykolog,Hammock,49,hammock
psykologi,Filing cabinet,129,cabinet
psykopat,Murphy bed,119,bed
psykos,Kitchen cabinet,29,cabinet
psykoterapi,Bunk bed,129,bed
pub,Pantry,9,kitchen
pubertet,Radio receiver,89,radio receiver
publicera,Bar cabinet,49,cabinet
publicist,Baker's rack,24,rack
publicitet,Jukebox,149,record player
publik,Accubita,129,accubita
publikation,Pantry,79,kitchen
puck,Futon,179,bed
puckel,Cabinetry,59,cabinet
pudding,Platform bed,129,bed
pudel,Sleigh bed,79,bed
puder,Jukebox,89,record player
pudra,Filing cabinet,119,cabinet
puff,Chifforobe,139,room
puffa,Closet,39,closet
puffra,Footstool,29,footstool
pulka,Bookcase,9,bookcase
pullover,Piano,49,music
puls,Wine rack,44,rack
pulsa,Accubita,129,accubita
pulver,Wardrobe,69,wardrobe
pulvrisera,Radio receiver,119,radio receiver
puma,Cabinetry,129,cabinet
pump,Plant stand,39,potted plant
pumpa,Gun cabinet,9,cabinet
pumpa,Plant stand,29,potted plant
pumps,Chifforobe,99,room
pund,Closet,49,closet
pundare,Daybed,129,bed
pung,Four-poster bed,99,bed
punk,Waterbed,179,bed
punkt,Toddler bed,219,bed
punktera,Plan chest,129,cabinet
punktering,Pinball machine,159,arcade
punktlig,Bathroom cabinet,69,cabinet
punsch,Hammock,39,hammock
pupill,Pinball machine,139,arcade
puppa,Cabinetry,19,cabinet
pur,Hatstand,9,hatstand
puritan,Platform bed,149,bed
puss,Murphy bed,109,bed
pussa,Mattress,69,mattress
pussel,Bean bag,9,bean bag
pussla,Liquor cabinet,79,cabinet
pust,Daybed,69,bed
pusta,Chess table,9,table
puts,Murphy bed,79,bed
putsa,Accubita,119,accubita
putta,Pantry,109,kitchen
puttra,Platform bed,249,bed
pyjamas,Chest of drawers,129,drawers
pynt,Sleigh bed,89,bed
pynta,Waterbed,79,bed
pyramid,Floating shelf,99,shelf
pyre,Mattress,69,mattress
pyroman,Gun cabinet,19,cabinet
pys,Kitchen cabinet,19,cabinet
pyssel,Pinball machine,39,arcade
pyssla,Chest of drawers,49,drawers
pyton,Tuffet,149,room
pyts,Infant bed,199,bed
pyttipanna,Chess table,29,table
påbrå,Chest of drawers,19,drawers
påbud,Nightstand,29,nightstand
påbörja,Hall tree,19,hatstand
pådrag,Pinball machine,89,arcade
pådrivare,Baker's rack,14,rack
pådyvla,Sleigh bed,139,bed
påfart,Floating shelf,59,shelf
påflugen,Entertainment center,79,hifi system
påfrestande,Tuffet,69,room
påfrestning,Murphy bed,149,bed
påfund,Floating shelf,29,shelf
påfyllning,Nightstand,19,nightstand
påfågel,Bean bag,9,bean bag
påföljd,Pantry,59,kitchen
påhitt,Pinball machine,69,arcade
påhittig,Hatstand,19,hatstand
påhopp,Radio receiver,59,radio receiver
påhälsning,Billiard table,49,table
påhäng,Filing cabinet,79,cabinet
påk,Wine rack,14,rack
påkalla,Accubita,39,accubita
påkostad,Wardrobe,39,wardrobe
pålaga,Hammock,49,hammock
påla,Television set,9,television
påle,Infant bed,199,bed
pålitlig,Hatstand,29,hatstand
pålle,Filing cabinet,89,cabinet
pålägg,Chest of drawers,99,drawers
påminnelse,Bar cabinet,69,cabinet
påpasslig,Plant stand,29,potted plant
påpeka,Entertainment center,59,hifi system
påpälsad,Jukebox,89,record player
påringning,Bookcase,9,bookcase
påse,Tuffet,39,room
påseende,Billiard table,59,table
påsk,Futon,89,bed
påskina,Bunk bed,89,bed
påskrift,Waterbed,89,bed
påskynda,Nightstand,39,nightstand
påslag,Hatstand,39,hatstand
påstridig,Hall tree,49,hatstand
påstående,Radio receiver,69,radio receiver
påstötning,Bean bag,9,bean bag
påtaglig,Accubita,19,accubita
påtala,Jukebox,149,record player
påta,Gun cabinet,9,cabinet
påtryckning,Mattress,19,mattress
påträffa,Hatstand,19,hatstand
påträngande,Jukebox,129,record player
påtvinga,Bunk bed,139,bed
påtår,Stipo a bambocci,19,room
påtänd,Bookcase,9,bookcase
påve,Closet,19,closet
påver,Waterbed,229,bed
påverkan,Sleigh bed,79,bed
påverka,Cupboard,9,cupboard
påvisa,Jukebox,129,record player
påökt,Toddler bed,189,bed
päls,Jukebox,99,record player
pärla,Wine rack,14,rack
pärlemor,Entertainment center,19,hifi system
pärm,Four-poster bed,249,bed
päron,Liquor cabinet,59,cabinet
pärs,Toddler bed,219,bed
pöbel,Baker's rack,24,rack
pöl,Canopy bed,259,bed
pölsa,Four-poster bed,189,bed
pösig,Nightstand,19,nightstand
quisling,Entertainment center,119,hifi system
rabalder,Bean bag,9,bean bag
rabarber,Hoosier cabinet,9,cabinet
rabatt,Bathroom cabinet,139,cabinet
rabbin,Baker's rack,14,rack
rabbla,Waterbed,259,bed
rabiat,Plan chest,59,cabinet
rabies,Cabinetry,19,cabinet
racer,Jukebox,129,record player
rack,Canopy bed,99,bed
rackare,Bookcase,9,bookcase
racket,Toddler bed,89,bed
rad,Pantry,89,kitchen
radar,Radio receiver,39,radio receiver
radda,Pinball machine,139,arcade
radera,Chifforobe,139,room
radie,Mattress,99,mattress
radikal,Accubita,49,accubita
radio,Accubita,79,accubita
radium,Accubita,49,accubita
radon,Hall tree,49,hatstand
raffel,Billiard table,9,table
raffig,Wardrobe,129,wardrobe
raffinaderi,Curio cabinet,19,cabinet
raffinemang,Cupboard,9,cupboard
raffinerad,Sleigh bed,189,bed
raffinera,Four-poster bed,209,bed
rafflande,Liquor cabinet,59,cabinet
rafsa,Baker's rack,44,rack
ragata,Footstool,9,footstool
ragg,Curio cabinet,129,cabinet
ragga,Four-poster bed,99,bed
raggare,Pinball machine,139,arcade
ragla,Cabinetry,59,cabinet
ragnarök,Tuffet,79,room
ragu,Murphy bed,199,bed
rak,Hall tree,29,hatstand
raka,Infant bed,169,bed
raka,Closet,99,closet
raket,Chifforobe,139,room
raljant,Liquor cabinet,39,cabinet
raljera,Bar cabinet,9,cabinet
rallare,Hoosier cabinet,39,cabinet
rally,Pantry,59,kitchen
ram,Television set,9,television
rama,Chess table,119,table
ramla,Floating shelf,19,shelf
ramma,Chest of drawers,99,drawers
ramp,Hatstand,39,hatstand
ramponera,Stipo a bambocci,9,room
ramsa,Wardrobe,149,wardrobe
rand,Piano,19,music
randig,Chest of drawers,79,drawers
rang,Bookcase,9,bookcase
ranglig,Platform bed,109,bed
rank,Tuffet,129,room
ranka,Floating shelf,59,shelf
rannsakan,Radio receiver,119,radio receiver
rannsaka,Wardrobe,59,wardrobe
ranson,Wine rack,24,rack
ransonera,Platform bed,189,bed
rap,Wardrobe,99,wardrobe
rapa,Hatstand,29,hatstand
rappakalja,Wardrobe,9,wardrobe
rappa,Filing cabinet,69,cabinet
rapping,Stipo a bambocci,19,room
rappning,Wine rack,34,rack
rapport,Cupboard,9,cupboard
rapportera,Footstool,9,footstool
raps,Tuffet,69,room
rapsodisk,Mattress,79,mattress
rar,Kitchen cabinet,49,cabinet
raring,Chest of drawers,119,drawers
raritet,Plan chest,89,cabinet
rasa,Chess table,79,table
rasera,Jukebox,139,record player
raseri,Chest of drawers,109,drawers
rasism,Four-poster bed,219,bed
rasist,Nightstand,29,nightstand
rask,Bunk bed,149,bed
raspig,Hammock,19,hammock
rassel,Sleigh bed,89,bed
rast,Chifforobe,109,room
rasta,Gun cabinet,9,cabinet
rastlös,Piano,59,music
rata,Kitchen cabinet,19,cabinet
ratificera,Bar cabinet,59,cabinet
ration,Platform bed,209,bed
rationell,Bookcase,9,bookcase
ratt,Accubita,49,accubita
ratta,Sleigh bed,99,bed
rauk,Filing cabinet,119,cabinet
ravin,Tuffet,79,room
razzia,Futon,219,bed
rea,Bar cabinet,69,cabinet
reagera,Sleigh bed,159,bed
reaktion,Bean bag,9,bean bag
reaktor,Nightstand,49,nightstand
realia,Entertainment center,99,hifi system
realisation,Daybed,249,bed
realisera,Billiard table,59,table
realism,Floating shelf,59,shelf
realist,Accubita,79,accubita
realistisk,Murphy bed,129,bed
realitet,Billiard table,9,table
rea,Filing cabinet,79,cabinet
rebell,Plan chest,79,cabinet
rebus,Stipo a bambocci,9,room
recensent,Plan chest,89,cabinet
recensera,Murphy bed,139,bed
recension,Wine rack,4,rack
recept,Stipo a bambocci,29,room
reception,Wine rack,34,rack
recession,Bunk bed,159,bed
recidiv,Canopy bed,199,bed
recitera,Bunk bed,229,bed
reda,Baker's rack,24,rack
redaktion,Radio receiver,79,radio receiver
redaktör,Filing cabinet,89,cabinet
redare,Baker's rack,14,rack
redbar,Cupboard,9,cupboard
redd,Piano,39,music
rede,Entertainment center,89,hifi system
rederi,Hall tree,49,hatstand
redig,Kitchen cabinet,89,cabinet
redigera,Jukebox,69,record player
redlig,Closet,19,closet
redlös,Four-poster bed,89,bed
redo,Wine rack,34,rack
redogörelse,Cabinetry,99,cabinet
redovisa,Baker's rack,4,rack
redovisning,Hoosier cabinet,49,cabinet
redskap,Pantry,79,kitchen
reducera,Closet,119,closet
reduktion,Plant stand,29,potted plant
